	Genes
GO:0051087	Ahr,Ahsa1,Ahsa2,Alb,Amfr,App,Atp1a1,Atp1a1,Atp1a2,Atp1a3,Atp7a,Bag2,Bag3,Bag5,Bag5,Bak1,Bax,Bax,Bin1,Birc2,Birc5,Cdc25a,Cdc37,Cdkn1b,Cftr,Cp,Ctsc,Dlst,Dnaaf6,Dnaja1,Dnaja2,Dnaja4,Dnajb1,Dnajb2,Dnajb4,Dnajb5,Dnajb6,Dnajb7,Dnajb8,Dnajb9,Dnajc1,Dnajc10,Dnajc10,Dnajc3,Dnajc3,Dnajc9,Erp29,Fgb,Ficd,Fn1,Fnip1,Fnip2,Get4,Gnb5,Grn,Grpel1,Grpel2,H2-D1,H2-K1,H2-Q1,H2-Q10,H2-Q2,H2-Q8,H2-T3,Hes1,Hscb,Hspa2,Hspa8,Hspa9,Hspb6,Hspd1,Hspe1,Ksr1,Lbr,Lrp2,Mapt,Mapt,Pacrg,Pdpn,Pfdn6,Plg,Prkn,Prnp,Rnf207,Sacs,Scarb2,Sdf2l1,Slc12a2,Slc25a17,Sod1,St13,Stip1,Stub1,Stub1,Syvn1,Tert,Tfrc,Tg,Timm10,Timm44,Timm9,Trp53,Tsacc,Tsc1,Ubl4a,Usp13,Vwf,Wrap53,Cdkn1b,Tsacc,Ptges3,Pacrg,Fnip1,Pfdn6,Cdc37l1,Fnip2,Dnajb8,Dnajb1,Dnajb7,Dnajb5,Ptges3l,Dnajb13,4930503B20Rik,Timm44,Cdc37,Cpn10-rs1,Dnajb6,Dnajb3,Sacs,Bag1,Stub1,Dnajb4,Bag3,Bag5,Bag4,Pdpn,Hspd1,Dnajc3,Rnf207,Hspe1,Dnajb2,Dnlz
GO:0051089	Adam10
GO:0051090	4930447C04Rik,Carf,Cdkn2a,Crebzf,E130311K13Rik,Fanca,Fancd2,Hck,Hmox1,Kdm5a,Mapk1,Mapk3,Pou4f1,Pou4f2,Spi1,Stk36,Syk,Usp7,Zbtb7a
GO:0051091	Abra,Akt1,Ankrd42,Anxa3,App,Arhgef5,Arid5b,Arid5b,Atf2,Bdnf,Bmp2,Cdkn2a,Cops5,Crebbp,Csf3,Csrp3,Ctnnb1,Ctnnb1,Cytl1,Ddit3,Ddit3,Ddr2,Ddx58,Dvl2,Edn1,Ep300,Ep300,Ep300,Esr1,Esr2,Fank1,Fcgr2b,Fosl1,Foxa1,Fzd1,Fzd1,Fzd2,Fzd4,Fzd4,Hcls1,Hdac2,Hdac4,Hdac5,Hipk2,Hmga2,Hmgn3,Hsf1,Ifrd1,Ikbke,Il10,Il1b,Il4,Il5,Il6,Jak2,Jmy,Jup,Kdm1a,Kit,Lrp5,Lrp6,Lrp6,Mavs,Mbtps2,Mid2,Myocd,Myocd,Myocd,Myocd,Myocd,Ncoa3,Ndp,Neurod1,Neurod1,Neurod2,Neurod2,Neurog1,Neurog2,Nfam1,Nfam1,Ngf,Nkx3-1,Nodal,Park7,Phb2,Pink1,Plcg2,Plcg2,Plcg2,Plcg2,Plpp3,Plpp3,Pparg,Ppargc1a,Ppargc1a,Ppp2r5b,Ppp3ca,Prkd2,Pten,Pycard,Rgcc,Rnf220,Rnf220,Rnf41,Sav1,Smarca4,Smarcb1,Sp100,Srf,Sting1,Stk3,Taf12,Tcf3,Tlr4,Tnf,Tnfrsf11a,Tnfrsf11a,Tnfsf11,Traf2,Traf5,Traf6,Trim12a,Trim12c,Trim14,Trim15,Trim21,Trim25,Trim26,Trim27,Trim30a,Trim30d,Trim31,Trim32,Trim37,Trim38,Trim5,Trim62,Trim8,Wnt1,Wnt10b,Wnt2,Wnt3a,Zc4h2,Zc4h2,Zic2,Trim31,Ppargc1a,Jmy,Trim41,Abra,Ppargc1b,Lrp6,Pprc1,Mbtps2,Fank1,Trim26
GO:0051092	Adam8,Ager,Aim2,Amh,Ankrd42,App,App,Ar,Arhgef2,Bcl10,Bcl10,Bcl10,Bcl10,Camk2a,Capn3,Capn3,Card11,Card11,Card14,Card14,Card9,Card9,Card9,Carm1,Cat,Cav1,Cd36,Cd40,Cd40lg,Cd84,Cflar,Cib1,Clock,Clu,Crhr2,Crnn,Cth,Cx3cl1,Cx3cr1,Ddrgk1,Dhx33,Dhx9,Eda,Eda2r,Eif2ak2,Ep300,Fer,Flot1,Flot2,Grem1,Icam1,Ikbkb,Ikbkb,Ikbkg,Il18,Il18r1,Il18rap,Il1b,Il1rap,Irak1,Irak1,Irak1,Irak2,Irak2,Irak3,Irak3,Itgb2,Itgb2l,Kras,Lamtor5,Lrrfip1,Lrrfip1,Lrrfip2,Lrrfip2,Lrrfip2,Lrrfip2,Ltf,Malt1,Malt1,Map3k13,Mid2,Mtdh,Mtpn,Myd88,Myd88,Myd88,Myd88,Myd88,Myd88,Nlrc4,Nlrp3,Nod1,Nod2,Nod2,Npm1,Ntrk1,Plcg2,Ppia,Prdx3,Prkcb,Prkch,Prkci,Prkcq,Prkcq,Prkcq,Prkcz,Prkd1,Prkd2,Psma6,Ptma,Pycard,Rab7b,Rbck1,Rela,Rela,Rela,Rhebl1,Ripk1,Ripk1,Ripk1,Ripk1,Ripk2,Ripk2,Ripk2,Ripk3,Ripk4,Rnf25,Rnf31,Ror1,Rps3,Rps3,Rps6ka5,Rtkn2,Slco3a1,Sphk1,Sphk1,Stat3,Terf2ip,Tfrc,Tgfb1,Tgfbr3,Ticam1,Ticam1,Tirap,Tirap,Tlr2,Tlr3,Tlr4,Tlr4,Tlr4,Tlr6,Tlr9,Tlr9,Tnf,Tnf,Tnfrsf11a,Tnfrsf8,Tnfsf11,Tnfsf18,Tradd,Traf1,Traf2,Traf2,Traf2,Traf2,Traf5,Traf5,Traf6,Traf6,Trappc9,Trappc9,Trim12a,Trim12c,Trim14,Trim15,Trim25,Trim30a,Trim30d,Trim32,Trim32,Trim37,Trim38,Trim5,Trim52,Trim62,Trim8,Ube2n,Ube2n,Wnt5a,Zbtb7a,Traf5,Trim62,Trim27,Trim12c,Trim30a,Trim37,Malt1,Trim30c,Trim32,Trim14,Cd40,Irak2,Trim38,Trim34b,Ikbkb,Il1rap,Trim5,Traf1,Triml1,Chuk,Trim12a,Crnn,Trim34a,Irak3,Traf2,Triml2,Trim15,Trim30b,Trim30d,Rnf25,Traf6,Trim68,Ticam1,Tnf,Irak1,Il18rap,Trim21,Trim13,Tlr9,Trim6,Tnfrsf11a
GO:0051096	Chtop,Msh2,Msh3,Msh6,Pot1a,Pot1b,Ssbp1,Msh3,Ssbp1
GO:0051097	Sirt1
GO:0051098	Blm,Smad2,Smad3,Smad4,Tgfb1
GO:0051099	Anxa2,Eno1,H2bc1,Myod1,Myod1,Pon1,Rara,S100a10
GO:0051100	P2ry1,Ybx2
GO:0051101	Ager,Hjurp,Pax7,Runx1t1,Taf10,Tgfb1,Traf3ip1
GO:0051102	Lig4
GO:0051103	Lig4,Lig4,Nhej1,Pnkp,Xrcc4,Lig4,Xrcc4
GO:0051106	Aplf,Parp3,Rad51
GO:0051117	Abca1,Actr3,Adcy10,Aldob,Ank1,Ank2,Ar,Arpc2,Atox1,Atp1b1,Atp1b2,Atp1b3,Atp6v0a1,Atp6v0a4,Atp6v1e1,Atp6v1g1,Atp6v1g3,Atpif1,Atxn3,Bbc3,Brsk2,Cav1,Chrna7,Derl1,Dnajb1,Dnajc10,Dnajc10,Drd1,Esr1,Ezr,Fbl,Fxyd1,Fxyd3,Fxyd4,Fxyd7,Gria2,Grin2a,Grpel1,Hnrnpk,Hrc,Lck,Lhcgr,Mettl21a,Ncstn,Nkain1,Nkd2,Nop58,Nos1,Nploc4,Nr1h2,Nsfl1c,Nufip1,Pde4d,Pde4d,Pelp1,Pex19,Pex26,Pgr,Pih1d1,Pik3r1,Pkd2,Ppp3ca,Psen1,Ptpn3,Rab3a,Rab4a,Rab6a,Rac1,Rala,Ralb,Rdx,Ruvbl1,Ruvbl2,S100a1,Sdf2l1,Selenos,Slc26a9,Slc2a13,Snta1,Snu13,Snurf,Snx10,Svip,Syvn1,Taf9,Tmem106b,Tmem106b,Tmtc4,Tor1aip1,Tor1aip2,Trpc1,Trpc5,Trpc6,Ube4b,Ubxn1,Ufd1,Usp25,Vcpkmt,Wfs1,Wfs1,Znhit6,Tcirg1,Pde4d,Atpif1,Atp6v0a4,Atp6v0a2,Pex26,Atp6v0a1,Clpp
GO:0051119	Slc50a1
GO:0051120	Alox15,Aloxe3,Aloxe3,Aloxe3
GO:0051122	Alox12,Alox12b,Alox15,Alox8,Aloxe3,Aloxe3,Aloxe3,Aloxe3,Gstm7,Gstp1,Gstp2,Alox8,Aloxe3,Alox5,Alox12b,Alox12e,Alox15,Alox12
GO:0051123	Gtf2a2,Gtf2b,Gtf2f2,Tbp,Taf9,Taf12,Taf11,Taf7l,Taf1,Taf7l2,Dr1,Taf6,Gtf2b,Gtf2a2,Taf7,Taf6l
GO:0051124	App,Lrp4,Lrp4
GO:0051125	Vil1,Washc5,Washc5
GO:0051126	Coro1a,Arpin
GO:0051127	Fmn1,Gsn,Magel2,Scin,Trim27,Whamm
GO:0051128	Col5a1,Nr2e1,Stk38l
GO:0051130	Pafah1b1
GO:0051131	Bbs10,Bbs12,Cct2,Clu,Hopx,Hsp90aa1,Hsp90ab1,Hspa4,Mkks,Ndufaf1,Pfdn6,Psmg1,Psmg2,Psmg3,Ptges3,Tmem35a,Tmem35a,Tmem35a,Tmem35a,Bbs12,Pfdn6,Ptges3l,Ptges3,Mkks,Bbs10,Lonp1,Tmem35a
GO:0051132	Clec4f
GO:0051134	Cd300a
GO:0051135	Cd1d1,Cd1d1,Cd1d1,Hsph1,Il12a,Il12b,Il23a
GO:0051136	Prdm1,Zfp683
GO:0051138	Ap3b1,Ap3d1,Cd1d1,Cd1d1,Ikzf1,Tgfbr2,Zbtb16
GO:0051139	Slc11a1,Slc11a1
GO:0051141	Zbtb7b
GO:0051142	Il12b,Il18,Il23a,Rasal3
GO:0051145	Acvr1,Agt,Agt,Bmp4,Ctnnb1,Fgf10,Foxf1,Foxf1,Foxf1,Gata6,Mef2c,Mrtfa,Mrtfb,Myocd,Myocd,Myocd,Myocd,Nfatc3,Nfatc4,Ntf3,Tbx18,Tbx2,Tbx3,Tmem204,Wnt4,Wnt4,Wnt7b,Myocd,Mrtfb,Tmem204,Mrtfa
GO:0051146	Akt1,Bnip2,Cdh2,Cdon,Chuk,Igf2,Igfbp5,Igfbp5,Kras,Mapk14,Mtln,Myhas,Myod1,Pmp22,Rb1,Shh,Shh,Spag9,Popdc2,Popdc3,Bves
GO:0051147	Camk1,Ccnt2,Cdk9,Igf2,Megf10,Supt6,Igf2
GO:0051148	Bmp2,Bmpr1a,Bmpr2,Id2,Igf2,Ptbp1,Smad1,Tcf23,Tnpo2,Zbed6
GO:0051149	Camk1,Eif5a,Maml1,Mdm2,Myod1,Myod1,Rbm4,Setd3,Tarbp2
GO:0051150	Bmp4,Bmp4,Fgfr2,Myocd,Zeb1
GO:0051151	Ankrd17,Ereg,Foxo4,Mecp2,Med28,Prdm6,Rbpms2,Rcan1,Rbpms2
GO:0051152	Myocd,Olfm2,Sirt1,Smarcd3,Tgfb1,Tmsb4x,Tshz3
GO:0051153	Hdac4,Hdac5,Hdac9
GO:0051154	Ezh2,Msx1,Msx1,Ybx1
GO:0051155	Epc1,Hopx,Mesp1,Nek5,Nrg1,Shh,Trim32,Trim32
GO:0051156	G6pc,G6pc,G6pc3,G6pd2,G6pd2,G6pdx,G6pdx,Gck,Gck,Gpi1,Gpi1,Hk1,Hk2,Hk2,Hk3,Hkdc1,Nfe2l1,Hk1,G6pc3,G6pc,Hkdc1,Gck,Hk3,Hk2,Gpi1,G6pc2
GO:0051160	Sord
GO:0051164	Sord
GO:0051168	Akap13,Atxn1,Lsg1,Malt1,Nemf,Rita1,Xpo5,Rita1
GO:0051169	Nup62,Ranbp17,Xpo4,Xpo7
GO:0051170	Bach2,Htatip2,Htatip2,Prkag1,Rab18,Htatip2
GO:0051171	Apc,Bcr
GO:0051173	Ifng,Ifng,Tnf
GO:0051174	Fam20c,Fgfr1,Fgfr4
GO:0051177	Hormad1,Hormad1,Hormad2,Hormad2,Sgo2b,Sgo1,Sgo2a,Rec8
GO:0051180	Afm,Apoa1,Gc,Slc19a1,Slc19a2,Slc19a3,Ttpa,Ttpa,Afm
GO:0051204	Cox18,Maip1,Tomm22,Tomm40
GO:0051205	Grin3b,Reep1,Rtp1,Rtp2,Rtp3,Oxa1l,Rtp4,Rtp1,Cox18,Rtp2
GO:0051208	Atp7b,Casq2,Psen1
GO:0051209	Bbc3,Ccl21a,Ccl21b,Ccl21c,Cherp,Ddit3,Drd2,Ero1a,F2r,Fgf2,Fkbp1a,Fkbp1a,Fkbp1b,Glp1r,Htr2a,Htr2b,Htr2c,Ibtk,Itgav,Itpr1,Itpr1,Itpr2,Lck,Mcoln1,P2rx7,Pkd2,Pkd2,Pkd2,Plcg2,Plcg2,Ptprc,Ryr1,Ryr1,Ryr1,Ryr2,Tmem38b,Tpcn2,Tpcn2,Trpm2,Trpm2,Xcl1,Xcl1,Xcr1,Itpr1,Ryr2,Itpr3,Htr2c,Itpr2,Trpm2,Htr2a,Ryr3,Pkd2,Ryr1,Htr2b
GO:0051213	Adi1,Ado,Alkbh2,Alkbh3,Alkbh3,Alkbh4,Alkbh5,Alkbh6,Alkbh7,Alox12,Alox12b,Alox12e,Alox15,Alox5,Alox8,Aloxe3,Asph,Asphd1,Asphd2,Bbox1,Bco1,Bco2,Cdo1,Egln1,Egln2,Egln3,Ethe1,Fto,Haao,Hgd,Hif1an,Hpd,Hpdl,Ido1,Ido2,Jmjd1c,Jmjd4,Jmjd6,Kdm2a,Kdm2b,Kdm3a,Kdm3b,Kdm4a,Kdm4b,Kdm4c,Kdm4d,Kdm5a,Kdm5b,Kdm5c,Kdm5d,Kdm6a,Kdm6b,Kdm7a,Kdm8,Ogfod1,Ogfod2,Ogfod3,P3h1,P3h2,P3h3,P4ha1,P4ha2,P4ha3,P4htm,Phf2,Phf8,Phyh,Phyhd1,Pir,Plod1,Plod2,Plod3,Ptgs1,Ptgs2,Riox1,Riox2,Rsbn1,Tdo2,Tet1,Tet2,Tet3,Tmlhe,Tyw5,Uty
GO:0051216	Atp7a,Bbs1,Bbs2,Bmp1,Bmp2,Bmp3,Bmp4,Bmp5,Bmp6,Bmp7,Bmp8a,Bmp8b,Bmpr1a,Bmpr1b,Cfh,Chrdl2,Chst11,Chsy1,Cnmd,Col10a1,Col11a1,Col11a1,Col11a1,Col11a1,Col11a1,Col11a2,Col2a1,Col2a1,Col2a1,Col2a1,Col2a1,Col2a1,Col2a1,Col2a1,Col3a1,Col9a1,Col9a1,Comp,Comp,Comp,Cr2,Creb3l2,Csgalnact1,Ddrgk1,Ddrgk1,Dicer1,Dlx2,Edn1,Ep300,Esrra,Fbxw4,Fgfr3,Gdf5,Gnas,Hes5,Hes5,Hif1a,Hoxa3,Hoxb3,Hoxc4,Hoxd3,Ihh,Ihh,Il17f,Itgb8,Mapk3,Matn3,Mgp,Mir140,Mkks,Mmp13,Msx1,Msx2,Msx2,Msx2,Nog,Pax7,Pitx1,Prrx1,Prrx1,Prrx2,Satb2,Scx,Sfrp2,Smad1,Smad5,Smad9,Smpd3,Smpd3,Snorc,Sox5,Sox5,Sox5,Sox6,Sox6,Sox6,Sox9,Sox9,Sox9,stm,stm,stm,stm,Sulf1,Sulf2,Tapt1,Tgfbr2,Trip11,Wnt5a,Wnt7a,Zbtb16,Zbtb7a,Zeb1,Col11a2
GO:0051219	Aptx,Arr3,Arrb1,Bag1,Bbs1,Cacnb1,Cacnb2,Cav2,Cbx4,Cd44,Crmp1,Csnk1a1,Dpys,Dpysl3,Dpysl4,Epb41,Fkbp4,Gprin1,Grb14,Grb2,Igf2r,Lrp11,Lyn,Men1,Mid1,Mid2,Ms4a2,Mtor,Nos1,Pafah1b1,Pde3b,Phf6,Pih1d1,Pik3r1,Pin1,Pitx2,Pkd2,Plat,Plcg1,Prkcsh,Rb1,Rraga,Sag,Sfn,Shc1,Snca,Src,Tbk1,Tbl2,Thrap3,Tox3,Trpv1,Ubash3b,Uri1,Ywhab,Ywhae
GO:0051220	Cops9,Dbn1,Dzip1,Flna,Get4,Lats1,Mad1l1,Rbck1,Ywhab
GO:0051222	Chp1,Crebrf,Lrp1,Prkcz,Src,Tnf
GO:0051223	Dnaja1,Egf,Exoc4,Fndc1,Gapvd1,Gapvd1,Hm629797,Picalm,Rab11a,Rab8a,Scfd1,Selenok,Slc7a11,Snap91,Umod,Umod
GO:0051224	Ndfip1,Ndfip2,Ppm1f,Snx12,Snx3,Wwp2
GO:0051225	Csnk1d,Dicer1,Fbxo5,Haus1,Haus2,Haus3,Haus4,Haus5,Haus6,Haus7,Haus8,Hdac3,Ino80,Kash5,Kif11,Map9,Ncor1,Rcc1,Rps3,Sac3d1,Stard9,Tnks,Tpx2,Tubb1,Tubb5,Haus3,Mapre1,Sac3d1,Tubgcp2,Golga2,Mapre2,Tubgcp4,Tubgcp5,Haus8,Haus5,Kash5,Csnk1d,Haus7,Mapre3,Haus4,Haus2,Tubgcp3,Tubgcp6,Haus1
GO:0051228	Spast,Vcp
GO:0051232	Ppp2r1a
GO:0051233	App,Arl8a,Arl8b,Aurkc,Camk2b,Ccdc69,Cdc42,Cdc6,Cenpe,Cenpv,Cenpv,Ctdp1,Gem,Kif14,Kif20b,Map9,Pkp4,Plk1,Plk1,Racgap1,Rif1,Unc119,Mapre3,Aurkb,Unc119,Aurkc,Mapre1,Mapre2,Aurka,Cenpv,Cdca8
GO:0051234	Dpp4
GO:0051246	Apoe,Cul4a,Gba,Ghrhr,Hpx,Igf1,Ldlr,Ldlr,Pdcd4,Rock2,Senp2,Trim71,Wnt10b,Wnt10b
GO:0051247	App,App,Chrna7,Chrna7,Gba,Klf2,Klf4,Map2k5,Mapk7,Mapk8,Mtpn,Wfs1
GO:0051248	Axin1,Hsp90ab1,Ldlr,Pirb
GO:0051249	Lax1
GO:0051250	Axl,Mertk,Tyro3
GO:0051251	Sash3,Klrh1,Clec7a
GO:0051252	Dicer1,Nova1,Nova2,Nova2,Igf2bp1,Pcbp3,Pcbp4,Igf2bp2,Pcbp1,Nova2,Pcbp2,Nova1,Igf2bp3
GO:0051255	Aurkc,Ccdc69
GO:0051256	Aurkb,Kif23,Map10,Racgap1,Prc1,Kif23,Map10
GO:0051257	Mlh1,Incenp
GO:0051258	Casq1,Casq2,Chmp2a,Chmp4b,Crp,Fga,Fgb,Fgg,Gpx4,Mapt,Mid1ip1,Nefl,Septin2,Fga
GO:0051259	Adcy8,Blm,Bok,Chp1,Cldn1,Dnm1l,Gsdma3,Gsdma3,Hgsnat,Hscb,Kcna5,Mcu,Nol3,Oas1a,Oas1c,Oas1d,Oas1e,Oas1f,Oas1g,Oas1h,Opa1,Snca,Sting1,Stoml2,Wdcp,Zc3h12a,Znhit6
GO:0051260	Adcy8,Alad,Als2,App,Aqp11,Aqp11,Arc,Atl1,Atl2,Atl3,Bcl10,Bend3,Blm,C9,Calhm1,Card11,Card9,Cep57,Chmp2a,Ect2,Ehd1,Ehd3,Ehd4,Elavl1,Fus,G3bp2,Glra3,Gsdmd,Iapp,Ikzf4,Jmjd6,Kcna1,Kcna10,Kcna2,Kcna3,Kcna4,Kcna5,Kcna6,Kcna7,Kcnb1,Kcnb2,Kcnc1,Kcnc2,Kcnc3,Kcnc4,Kcnd1,Kcnd2,Kcnd3,Kcnf1,Kcng1,Kcng3,Kcng4,Kcnrg,Kcns1,Kcns2,Kcns3,Kcnv1,Kcnv2,Kctd1,Kctd10,Kctd11,Kctd12,Kctd13,Kctd15,Kctd16,Kctd19,Kctd2,Kctd21,Kctd3,Kctd4,Kctd5,Kctd6,Kctd7,Kctd8,Kctd9,Letm1,Lzts3,Mapt,Micu1,Mpp2,Nacc2,Ninj1,Ninj1,Ninj1,Nlrc4,Nlrp1a,Nlrp1b,Otol1,Pdcd6ip,Pnpt1,Polq,Prf1,Prf1,Prmt1,Prmt8,Prnd,Prnp,Prph2,Pycard,Ripor2,Rnf135,Rnf213,Rom1,Rs1,Shkbp1,Spast,Tgm2,Tifa,Tmem120a,Tmem120a,Tnfaip1,Trim72,Trp53bp1,Upb1,Vstm5,Zbtb1,Rnf112,Atl2,Atl1,Atl3
GO:0051261	Vps4b
GO:0051262	App,Cpsf6,Cpsf7,Cutc,Gria2,Homer1,Kcnc1,Kcnc3,Ms4a1,Nudt21,Oxa1l,Pex5,Pkd2,Pkd2l1,Shmt2,Snca,Trp53,Trp63,Trp73,Trpm1,Trpm6,Trpm7
GO:0051264	Pnpla3
GO:0051265	Pnpla3
GO:0051267	Pigg,Pigg
GO:0051270	Arap1,B4galt1
GO:0051271	Actn1,Actn4,Cd9,Cdkn1b,Sp100,Tgfbr3,Tmod3
GO:0051272	Actn4,Actn4,Actn4,Adam17,Bcl6,Chst3,Ets1,Lyn,Pdpn,Stat5b,Stmn1,Tgfbr1,Vegfa
GO:0051276	Apc,Apc,Atr,Blm,Blm,Bnc1,Brca2,Brca2,Cdca8,Cenpt,Cenpw,Ctc1,Dclre1c,Dclre1c,Ercc1,Gem,Itpa,Lig4,Mre11a,Myc,Nudt16,Pelo,Pot1a,Pot1b,Pot1b,Pot1b,Pttg1,Rad50,Rad51d,Rad51d,Rad54l,Rpa1,Sfpq,Smc1a,Smc1b,Smc2,Smc3,Smc4,Smchd1,Trp53,Trp53,Yy1,Zfp830,Zmpste24
GO:0051279	Ank2,Atg5,Coro1a,Cyba,Diaph1,Itgb3,Lime1,Lyn,Lyn,Ms4a2,Ngf,Prkce,Prkce,Prkd1,Ptk2b,Ptpn6,Ubash3b,Ubash3b,Lime1,Casq2,Casq1
GO:0051280	Fcrl5,Fcrl5,Fkbp1b,Ntsr1,Prkce,Tgfb1,Tgfb2,Trdn
GO:0051281	Abl1,Akap6,Aplnr,Bax,Bdkrb1,Capn3,Casq1,Cd19,Cd19,Cd19,Cemip,Clec4b1,Cx3cl1,Cxcl10,Cxcl9,Cxcr3,Dbi,Drd1,Ednra,F2,F2r,F2rl3,Gper1,Gpr39,Gpr39,Il13,Lhcgr,Npsr1,Ntsr1,Plcg1,Snca,Sri,Tex101,Thy1,Trdn,Trpc1,Npsr1,Thy1
GO:0051282	Casq1,Slc25a23
GO:0051283	Anxa6
GO:0051284	Fkbp1b,Mtln,Mtln,Ryr2,Mtln
GO:0051286	Ezr,Msn,Pex5l,Rab8b,Slc32a1,Trf
GO:0051287	Adh1,Adh4,Adh4,Adh7,Ahcy,Ahcyl,Aldh1a1,Aldh2,Aldh5a1,Aldh9a1,Aox1,Aox2,Aox3,Aox4,Bdh2,Ctbp1,Ctbp2,Cyb5r3,Dld,Gapdh,Gapdhs,Glyr1,Gpd1,Gpd1l,Grhpr,Hadha,Hibadh,Hpgd,Hsd11b2,Hsd17b10,Htatip2,Idh1,Idh2,Idh3a,Idh3g,Ldha,Ldhb,Mdh1,Me1,Me2,Me3,Ndufs2,Ndufv1,Parp1,Phgdh,Sord,Ugdh,Nudt6,Nnt
GO:0051289	Acaca,Acacb,Acot13,Aldh1a2,Aldh1a3,Aldh9a1,Apip,Appl2,Aqp2,Aqp4,Aqp4,Aqp5,B2m,Cbr4,Cby1,Crtc1,Crtc2,Crtc3,Cryz,Cth,Evl,Gbp5,Gls,Gls,Gnmt,Gnmt,Gnmt,Golga2,Hcn1,Hprt,Hsd17b10,Kcnj2,Mat1a,Mcoln1,Mcoln1,Mip,Osbpl2,Pkd2,Pkd2l1,Samhd1,Samhd1,Shmt1,Shmt2,Sod2,Ssbp1,Sycp1,Tdo2,Thg1l,Tk1,Trpa1,Trpm2,Trpm4,Trpm4,Trpv1,Trpv6,Upb1,Usp16,Vasp,Shmt2,Gnmt,Shmt1
GO:0051290	Cbr4,Cpsf6,Cpsf7,Farsa,Farsb,Grin1,Grin2b,H2-Ke6,Krt1,Krt10,Nudt21,Pkd1,Pkd2,Rrm1,Rrm2
GO:0051291	Calhm1,Calhm3,Kcnc2,Mat2a,Prph2,Rom1,Syt1,Tmem120a,Tmem120a,Tmem120b
GO:0051292	Ahctf1,Ndc1,Nup107,Nup153,Nup205,Nup93,Nup98,Rtn4,Tmem170
GO:0051293	Cfl1,Dync1h1,Nlrp5,Ooep,Tle6,Zbed3,Dync1h1
GO:0051294	Clasp1,Map4,Map4,Spag5,Llgl1,Llgl2
GO:0051295	Fmn2,Fmn2,Myh9,Spire1,Spire1,Spire2,Spire2,Spire1,Spire2
GO:0051296	Mos
GO:0051298	Arhgef10,Brca1,Brca2,Brsk1,Ccp110,Cenpj,Cep152,Cep63,Ndc80,Nde1,Rock2,Sac3d1,Sass6,Stil,Stil,Stil,Usp33,Ckap5,Sac3d1,Chordc1,Stil
GO:0051299	Cntrob,Nek2,Cntrob
